broadcast,id,user,content
1.4,74182,Sarah @SJMalbs,Amazingly creepy racer snakes. Well done @BBCOne for superb programme  #planetearth2
1.4,74193,em @eeematthews,I actually laugh so hard at planet earth animals are funny as fuck #planetearth2
1.4,74204,Suzie Lockey @SLockey,Everyone sat on the sofa cheering for the iguanas #planetearth2
1.4,74215,Jay @JaynaPatel__,Reasons to love Sundays #planetearth2
1.4,74226,Odette @Oddetteaf,Pffft #planetearth2 is typical liberal garbage. Global warming is made up by China so we're not competitive. Humans need to tame wildlife
1.4,74249,Liz @ManicMundie,The picture quality is so good on #PlanetEarth2 that it looks like it's fake ??
1.4,74260,Laura Bailey @laurabailey,Run faster baby iguanas!!!!! #snakesonabeach #planetearth2
1.4,74285,Christian Stevens @Chris1009S,Did anyone see that #planetearth2 those racer snakes were something else I didn't know snakes even hunted in packs.
1.4,74296,Laura @lauraf00,Little bit in love with the sloth ?? #planetearth2
1.4,74307,Dallas King @ChampCelluloid,"As great as David Attenborough's commentary on #planetearth2 is, I would love a version where @porksmith does all the animal voices."
1.4,74318,Yousif @yousif_hafedh,David Attenborough and Hans Zimmer on one show..pure heaven. #PlanetEarth2
1.4,74355,Caroline Potts @CazzaPotts,Bloody love sloths #planetearth2
1.4,74366,Steven Mill @stevenmill,"#planetearth2, yes. Racer snakes, nut. No way. Nope. No. Get away."
1.4,74391,FergalO'BrienRacing @FOBRacing,"After watching @BBC's #PlanetEarth2, we're looking forward to training our first consignment of racer snakes!"
1.4,74402,Clacky @joclaxx,This iguana vs snake thang on #planetearth2 is INTENSE
1.4,74439,Danny @arnhemboy026,#EMAS #planetearth2 #DBT9GH17 #MTVEMAs #shawnmendes Shawn Mendes  and Jack & Jack freestyling at the EMA'S youtu.be/-Hpi9b216XA
1.4,74450,Mary Creagh @MaryCreaghMP,Nearly walked on a ginormous black snake when I was in South Sudan. Blood ran cold #planetearth2
1.4,74461,Julie Graham @jcgswims,"My goodness, I never thought I'd be shouting at the TV hoping an iguana will escape a hoard of snakes! #planetearth2"
1.4,74496,Rick Patel @rick_patel,Anyone that chose to watch Xfactor over #planetearth2 needs to have a look at themselves. Sir David Attenborough at his very best
1.4,74507,Dan Parnell @danparnell,Endured the NLD today but nowhere near as tense as watching a Lizard try and out run snakes ???? #planetearth2
1.4,74518,Richard Exton @exton_richard,I'll have nightmares about them snakes the rest of my life  #planetearth2
1.4,74541,Ross Exton @rossexton,The first episode of #planetearth2 is worth the TV licence alone. I cannot wait for the rest of the series!
1.4,74552,jackie savery @jackiesavery,Loved #PlanetEarth2 #DavidAttenborough just hope we all realise there is no planet earth 2 and we must look after the only planet we have ??
1.4,74575,Thomas Edwards @thomasedwards94,#planetearth2 YES ???? How long have we all been waiting for this!!
1.4,74600,TJ KnifeEdge @KnifesEdgeMedia,"If the sky was blue and #DavidAttenborough said it was a light shade of amethyst, I wouldnt question him #iBetHesHadSoMuchTang #planetearth2"
1.4,74611,Kieran Kearns @KieranRK_,Genuinely watching #planetearth2 for the second time tonight ??????
1.4,74622,Zac Baynham-Herd @ZacBaynhamHerd,If only there was a way for #planetearth2 fans to donate directly to protect the species they discover in the show... @FilipNest
1.4,74633,Holly Cadbury @HollyCadbury,Slightly traumatised by those snakes but the swimming sloth and an island full of penguins made it all better ????????#planetearth2
1.4,74644,Emer @ChittyKan,#planetearth2 was amazing!
1.4,74655,Emma Smith @Emmma__s,The swimming sloth was the best #PlanetEarth2
1.4,74666,Jamie Ingamells @jamdalftheblue,So David Attenborough is 90 years old can we hurry up and create immortality I'm getting worried #planetearth2
1.4,74677,Jim Beattie @jazz_beat,Watching Planet Earth II one runs out of superlatives #BBC #planetearth2
1.4,74702,Snapchat: DJSACHY @DJSachy,That was sick!! #planetearth2
1.4,74713,David Baines @davidbaines1,Have I been saying it wrong my whole life? #sloth #slowth #planetearth2
1.4,74736,Hazel Clay @HazelClay,Anyone know when #planetearth2 will be on iplayer?
1.4,74763,Daniella Carter @daniellacarterr,Holy moly those racer snakes!! So many of them!! ?????? #planetearth2
1.4,74788,Emily Howey @EmilyCHowey,Oh my god SLOTHS ?? #planetearth2
1.4,74799,Liam Ashworth @LiamAshworth4,Imagine getting chased by them snakes! Frightening. #planetearth2
1.4,74810,daniel beattie @daniel_beattie,#planetearth2 muuh fuukaaas!! Not the same watching it not stoned but still just as educational
1.4,74821,Alice Stoner @Alls_Stoner,I'm never happier than when I'm watching David Attenborough ?? #planetearth2
1.4,74832,gary castle @gilbycat97,"Don't get mad watching this shite, you know it's a fix. Turn over, watch #planetearth2 your soul will feel better for it  #XFactor"
1.4,74843,Annabel Meade @annabelmeade,#planetearth2 incredible! Sir David Attenborough #legend Skilled camera crew and great music score #wellworththelicensefee
1.4,74854,Ian Crabb @EyunCrabb,"Well that was perfect! #PlanetEarth2 had a better, more emotional narrative than 90% of modern films - and it's REAL! Just amazing!"
1.4,74877,Barry Kemp @sportsixred,#planetearth2 Here's UK's version of Komodo dragons fighting @SussexARG @SussexWildlife @Val4081 @vikspics @lokobe_ @gracediren @Lassair
1.4,74900,Dan Adams @PickledDan,Great work as always #planetearth2 - loved meeting the luckiest #Iguana alive!
1.4,74911,Helen @Helenintgarden,My timeline is full of #PlanetEarth2… Is everyone apart from us watching it?…
1.4,74922,Rachel Barton @RachelBart0n,"TV perfection, only possible on the BBC #planetearth2"
1.4,74947,Chris Mullen @cmullenphoto,When will #planetearth2 be available on @iTunes for series link?
1.4,74958,Fionn/\\\ @tinkster1999,Just watched the #planetearth2 racer snakes bit! Oh my gosh I can't deal! Reminds me of the birds who had to jump off the cliff!
1.4,74969,Danny @arnhemboy026,#NaomiKlein #EMAS #planetearth2 #DBT9GH17 #MTVEMAs #shawnmendes Tornado Rome Italy youtu.be/5S8gbh9F_zw
1.4,74980,Emily Conlon @emilyy_conlon,Well if I wasn't scared of snakes before I am now petrified #planetearth2
1.4,74991,Jill Chelhot @wtfitp,OMG #planetearth2 those snakes were like a horror story I'm going to have nightmares!!
1.4,75002,The Gentleman @benjiheath89,When you've had a heavy night out and forgot to take that Maybelline off before bed ?? #planetearth2
1.4,75013,Gunjan Menon @gunjanmenon,Holyyyyy crap that was the best thing I've ever seen!!! Closer than ever!! #PlanetEarth2 @BBCOne
1.4,75024,Holly Barrett @hollyx_barrett,"#planetearth2 is far too stressful, goooo iguana"
1.4,75035,Harry @SsorYrrah,Never rooted for anything so much than this baby lizard ?? #planetearth2
1.4,75046,Jess Whittaker @jesswhittaker10,These snakes are just evil #planetearth2
1.4,75057,PhebeAshton @phebeann_,watching #planetearth2 was the biggest rollercoaster of emotions ever ????
1.4,75068,MrsJ @LoughreyAmy,#planetearth2 amazing as always! ????????????
1.4,75079,lucy @LucyRidler,Every time I hear David's voice I fall in love just a little bit more #planetearth2
1.4,75090,stobes @ellisstobo,Breaking my heart over #planetearth2
1.4,75101,Dermot @Dermiemac,"That snakes and iguana baby sequence was amazing, great tension. And didn't go too hard on the feels for a Sunday night #planetearth2"
1.4,75112,Neverland Girl @Joanie765,Can we please go back to the fluffy things? Creeped out by the iguana chasers #planetearth2
1.4,75137,Niki Vannini @nikvannini,Shouting at the TV during the iguana sprinting from those snakes!! ???????? #planetearth2
1.4,75148,Rebecca hymers @BeccaHymers,The snakes ?? #planetearth2
1.4,75159,Lynne Garcia @evilynnehahaha,"Totally routing for the baby marine iguanas on #planetearth2 run little guys!!! Ruuunnnnnnnn, chase snakes can do one!! ??"
1.4,75170,KE??Y ?I?KI??O? @kerrywk,#PlanetEarth2 - awesome. Thank god for the BBC.
1.4,75181,Sally Fairclough @SMFairclough,I never thought I'd be sitting here genuinely scared for a baby lizards life #planetearth2
1.4,75192,Ashleigh Dowdeswell @Dowdes93,That 3 toed sloth is my spirit animal ???? #planetearth2
1.4,75203,Madam Geneva @GinDrinkingLush,I hate horror movies....why am I watching  #planetearth2?! Nature is fucking cruel!
1.4,75214,Lindsay Millar @_LindsayMillar,How do I go about saving all of the baby sea iguanas? ?? #planetearth2 #snakesonaplain
1.4,75225,amyy @amyysmith_,Love that the first animal covered in #planetearth2 is a sloth
1.4,75236,Steve @billybaines159,Watching them speedy snakes on #planetearth2 not sure how well I'll sleep tonight ?? dog by door ??
1.4,75247,Joe Caddy ( JC ) @JCCaddy,@Elizabeth0White absolute brilliance- but who found out about #penguinparadise what a hidden secret-congrats to you all. #planetearth2
1.4,75258,Jamie Schofield @JLSchofield,I refuse to believe that #PlanetEarth2 is not scripted
1.4,75269,Allie Bradley @alliebrad142,Watching the iguanas run from the snakes GO GO GO runnnnnnn no aghhhhhhh!!! #planetearth2
1.4,75280,Simon Wilson @scurrilusrumour,#planetearth2 was magnificent. I know a lot of credit will go to Attenborough but the camera work was magnificent.
1.4,75291,deepali patel @deepalimpatel,TFW when you see the wee fledgling that starved to death b/c it couldn't fly covered in the bird-catcher seeds #thefeels #planetearth2
1.4,75302,Charlotte Benson @chuckiestealady,"OK 2016, I think you and I are going to be alright from now on ... no more legends' deaths yeah? *hopeful face* #planetearth2"
1.4,75313,Simon @Mirthematician,"Monday mornings are always tough, but to be fair, I don't have to evade a pack (herd? swarm?) of Racing Snakes to get to work. #planetearth2"
1.4,75324,Andy Burgess @Burgess_A,"The people have a new hero. Give that Iguana a knighthood, make it sports personality of the yr & give it the #GBBO trophy! #planetearth2"
1.4,75335,Edward Drummond @edfjdrummond,"No longer will we call it the doggy paddle, it is the sloth paddle #planetearth2"
1.4,75346,Sue Roberts @Dyffryn44,@PlanetEarthShow Sir David back on my tv. My days are complete :-) #DavidAttenborough #planetearth2
1.4,75357,Jamie Luke Milligan @JamieMilligan,The editing on the Komodo dragon fight looked like a Jason Bourne film. #planetearth2
1.4,75368,Jack Pym @jacklpym,"Not even joking, all members of my flat fell into applause at the end of Planet Earth 2 #planetearth2"
1.4,75379,Katie @millett_katie,The world is so amazing #planetearth2
1.4,75390,danny baker @dannybaker13,Missed #planetearth2 because of being stuck on a Sunday rail bus replacement. Know what i'm doing when i get back...#bbciplayer please
1.4,75401,LF @ll_flack,Loving #planetearth2 tonight!! Awesome programme! And #DavidAttenborough is such a legend! Watch out for the snakes!
1.4,75424,Drogheda Fightback @Risedrog,Standing Rock needs our support #planetearth2 #NoDAPL
1.4,75435,Adam Padgett @__Padge,Tough conditions for those penguins #planetearth2
1.4,75446,Mark Swaddle @Mark_Swaddle,Dragons fighting to the death? #planetearth2 is lit!
1.4,75457,Hugh O'Sullivan @HughOS,The serpent beach chase was the most tense sequence on tv in the last 5 years #planetearth2
1.4,75468,Philip @philipbennett__,Racer Snakes!!!!!!!! WTF! #planetearth2
1.4,75479,Jason Gibbins @Jgibbins,And don't get me going on the iguana-chasing snakes. Sweet dreams everyone. #planetearth2  pic.twitter.com/d5bTNa5Kei
1.4,75490,Ben Cons @cenbons,#planetearth2 was absolutely breathtaking - what an amazing planet we live on!
1.4,75516,Colm Logue. @Colm_Logue,#planetearth2 was amazing!
1.4,75527,Oli @olibatstone,A glorious first episode of #planetearth2 . Congratulations to the team for creating something genuinely breathtaking. #bbc
1.4,75538,Clare Jones @Clare_J_Jones,That..was..just...phenomenal!#PlanetEarth2 mind blown...
1.4,75549,Alicia Kemp @Aliciajadekemp,Can't believe I forgot about #planetearth2 ??
1.4,75572,Michaela McGregor @michaela1807,My expectations of Sunday nights have just increased dramatically. That was fantastic. #PlanetEarth2
1.4,75583,FozzieGirl @jackiepikeuk,Absolutely class TV but now consoling 11 year old daughter in tears about the injured bloody penguin! ????#planetearth2
1.4,75594,Lily Stevenson @babooshkaYahYah,#planetearth2 has in one hour made me experience every human emotion possible. Those albatross <3
1.4,75605,Eimear O'Neill @EimearONeill6,Omg we don't deserve animals like I'm running away to live with them all #planetearth2
1.4,75616,Tony Kinson @mrkinski,Mrs Moo is loving #planetearth2 on #bbc1 #nature #catswatchingtv
1.4,75627,Lisa Franklin @LisaFrankers,"These snakes are vicious! The chases are so tense, get away little iguana!! ?? #planetearth2"
1.4,75655,Bill McLoughlin @BMcLoughlin93,"Safe to say, Dave's still got it. #planetearth2"
1.4,75666,Christine Wilson @chriswilson_3,"Well worth the wait, absolutely incredible!!  #planetearth2 #DavidAttenborough #nature"
1.4,75677,George Allner @GeorgeAllner,Penguins cliff diving are absolute nutters #planetearth2
1.4,75688,Marion Jones @mariongracej,Waiting for hubby to finish watching #tutankhamun before I can watch #planetearth2 COME ON HURRY UP
1.4,75699,Will Gough @Goughy_7,"""The Seychelles, lying off the coast of East Africa, provide a sanctuary for sea birds, Big Boss and his DD's all year round"" #planetearth2"
1.4,75710,Skelliton ?? @Skelliton_,"#planetearth2 surpassed all my expectations, can't wait for next week!!"
1.4,75721,chloe @ladychloe89,Loving #planetearth2
1.4,75732,Jonathan Grosberg @jmgros,Absolutely incredible episode of #planetearth2 - makes me very glad I'm not a penguin on that rock!
2.1,75753,Glynis @Glynis1959,Something tells me the Bob Cat is not the sharpest knife in the box but boy can he climb! #planetearth2
2.1,75776,Nick Eagle @NickJEagle,I really want a Bobcat #PlanetEarth2
2.1,75787,Che Seabourne @cheseabourne,Scratching bears. Best. TV. Ever. #planetearth2
2.1,75798,Sue Tiffin @Scentbottle,@BBCEarth  Just loving the fabulous backscratching Grizzly Bears. #PlanetEarth2
2.1,75821,Alisha Magic @alishamagic,Bob cats jumping face first into the snow on #planetearth2 ??
2.1,75832,Ashley Hynes ? @ashhynes,#WOW nobody does it like the #bbc   #planetearth2 ????????
2.1,75843,Keith Barker @BarksBarker,#planetearth2 those ducks laughing at that leopard ??????
2.1,75854,Steve @Binky_2301,Squirrel! #planetearth2
2.1,75865,Nick Le Chat @choady,"My Christmas list now consists of a bear, a bobcat and an otter. Sorry mum, blame Attenborough #planetearth2"
2.1,75876,Sarah Baber @babester15,Bears getting itchy and frisky #sexymoves #workit #planetearth2
2.1,75887,Millie Whelton @millwhelts,Love watching #planetearth2 but hate seeing animals tryna eat other animals!!! ????
2.1,75898,Risha @rishashah,That scene in the Jungle Book when Baloo the Bear itches himself on a tree was spot on #PlanetEarth2  #loveyou4evsDavidAttenborough ??
2.1,75909,Simon Russell @SimonRussell89,That Eagle POV! #planetearth2
2.1,75920,Christine @the_workoutlife,"""Aww! Now he's all wet and the ducks are laughing at him!"" We're doing too much anthropomorphising while watching #planetearth2"
2.1,75931,Melisé @o_thinkthis,I can't get over these bears slut dropping against a tree #planetearth2
